Year,Song,Artist,Weeks in Charts,lastfm_top_tag,broad_genre
2017,Can't Stop The Feeling!,Justin Timberlake,52,pop,pop
2017,Cheap Thrills,Sia Featuring Sean Paul,52,pop,pop
2017,Closer,The Chainsmokers Featuring Halsey,52,2016,pop
2017,Don't Let Me Down,The Chainsmokers Featuring Daya,52,pop,pop
2017,Say You Won't Let Go,James Arthur,52,pop,pop
2017,Congratulations,Post Malone Featuring Quavo,50,trap,hip hop / rap
2017,Shape Of You,Ed Sheeran,49,pop,pop
2017,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,48,latin,latin
2017,That's What I Like,Bruno Mars,48,funk,r&b / soul
2017,Believer,Imagine Dragons,45,rock,rock
2017,Redbone,Childish Gambino,44,neo-soul,r&b / soul
2017,Location,Khalid,43,rnb,r&b / soul
2017,Scars To Your Beautiful,Alessia Cara,43,pop,pop
2017,24K Magic,Bruno Mars,41,funk,r&b / soul
2017,Body Like A Back Road,Sam Hunt,41,country,country
2017,Heathens,Twenty One Pilots,39,alternative,rock
2017,I Hate U I Love U,Gnash Featuring Olivia O'Brien,39,pop,pop
2017,In The End,Linkin Park,39,rock,rock
2017,Something Just Like This,The Chainsmokers & Coldplay,39,ccc_corrected,pop
2017,Treat You Better,Shawn Mendes,39,pop,pop
2017,Broccoli,D.R.A.M. Featuring Lil Yachty,37,rnb,r&b / soul
2017,Humble.,Kendrick Lamar,37,rap,hip hop / rap
2017,Bad And Boujee,Migos Featuring Lil Uzi Vert,36,hip-hop,hip hop / rap
2017,Unforgettable,French Montana Featuring Swae Lee,36,rap,hip hop / rap
2017,Bad Romance,Lady Gaga,35,pop,pop
2017,Attention,Charlie Puth,34,pop,pop
2017,Goosebumps,Travis Scott,34,trap,hip hop / rap
2017,There's Nothing Holdin' Me Back,Shawn Mendes,34,pop,pop
2017,Unsteady,X Ambassadors,34,indie,rock
2017,XO TOUR Llif3,Lil Uzi Vert,34,emo rap,hip hop / rap
2017,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,33,alessia cara,hip hop / rap
2017,Castle On The Hill,Ed Sheeran,33,pop,pop
2017,Let Me Love You,DJ Snake Featuring Justin Bieber,33,electronic,dance / electronic
2017,Numb,Linkin Park,33,rock,rock
2017,Thunder,Imagine Dragons,33,indie pop,pop
2017,Mercy,Shawn Mendes,32,pop,pop
2017,Love On The Brain,Rihanna,31,soul,r&b / soul
2017,Mask Off,Future,31,future,hip hop / rap
2017,Slow Hands,Niall Horan,31,pop,pop
2017,Stay,Zedd & Alessia Cara,31,pop,pop
2017,Starboy,The Weeknd Featuring Daft Punk,30,rnb,r&b / soul
2017,iSpy,Kyle Featuring Lil Yachty,30,hip-hop,hip hop / rap
2017,Issues,Julia Michaels,29,2017,pop
2017,Bounce Back,Big Sean,28,hip-hop,hip hop / rap
2017,Caroline,Amine,28,rnb,r&b / soul
2017,In Case You Didn't Know,Brett Young,28,country,country
2017,Side To Side,Ariana Grande Featuring Nicki Minaj,28,pop,pop
2017,Strip That Down,Liam Payne Featuring Quavo,28,pop,pop
2017,You Was Right,Lil Uzi Vert,28,trap,hip hop / rap
2017,Black Beatles,Rae Sremmurd Featuring Gucci Mane,27,trap,hip hop / rap
2017,Cold Water,Major Lazer Featuring Justin Bieber & Mo,27,mø,pop
2017,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,27,pop rock,rock
2017,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,27,electronic,dance / electronic
2017,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,26,trap,hip hop / rap
2017,Feel It Still,Portugal. The Man,26,poptron,pop
2017,I Feel It Coming,The Weeknd Featuring Daft Punk,26,rnb,r&b / soul
2017,Loyalty.,Kendrick Lamar Featuring Rihanna,26,hip-hop,hip hop / rap
2017,Swang,Rae Sremmurd,26,trap,hip hop / rap
2017,Do Re Mi,Blackbear,25,rnb,r&b / soul
2017,Fake Love,Drake,25,trap,hip hop / rap
